1.000000	0.000000	0.000000
1.051282	0.000000	0.025641
1.102564	0.000000	0.051282
1.153846	0.000000	0.076923
1.205128	0.000000	0.102564
1.256410	0.000000	0.128205
1.307692	0.000000	0.153846
1.358974	0.000000	0.179487
1.410256	0.000000	0.205128
1.461538	0.000000	0.230769
1.512821	0.000000	0.256410
1.564103	0.000000	0.282051
1.615385	0.000000	0.307692
1.666667	0.000000	0.333333
1.717949	0.000000	0.358974
1.769231	0.000000	0.384615
1.820513	0.000000	0.410256
1.871795	0.000000	0.435897
1.923077	0.000000	0.461538
1.974359	0.000000	0.487179
2.025641	0.000000	0.512821
2.076923	0.000000	0.538462
2.128205	0.000000	0.564103
2.179487	0.000000	0.589744
2.230769	0.000000	0.615385
2.282051	0.000000	0.641026
2.333333	0.000000	0.666667
2.384615	0.000000	0.692308
2.435897	0.000000	0.717949
2.487179	0.000000	0.743590
2.538462	0.000000	0.769231
2.589744	0.000000	0.794872
2.641026	0.000000	0.820513
2.692308	0.000000	0.846154
2.743590	0.000000	0.871795
2.794872	0.000000	0.897436
2.846154	0.000000	0.923077
2.897436	0.000000	0.948718
2.948718	0.000000	0.974359
3.000000	0.000000	1.000000

0.999333	0.036524	0.000000
1.050581	0.038397	0.024705
1.101828	0.040270	0.049409
1.153076	0.042143	0.074114
1.204324	0.044016	0.098818
1.255572	0.045889	0.123523
1.306820	0.047762	0.148227
1.358068	0.049635	0.172932
1.409315	0.051508	0.197636
1.460563	0.053381	0.222341
1.511811	0.055254	0.247045
1.563059	0.057127	0.271750
1.614307	0.059000	0.296454
1.665555	0.060873	0.321159
1.716802	0.062747	0.345863
1.768050	0.064620	0.370568
1.819298	0.066493	0.395272
1.870546	0.068366	0.419977
1.921794	0.070239	0.444681
1.973042	0.072112	0.469386
2.024289	0.073985	0.494090
2.075537	0.075858	0.518795
2.126785	0.077731	0.543499
2.178033	0.079604	0.568204
2.229281	0.081477	0.592908
2.280529	0.083350	0.617613
2.331776	0.085223	0.642317
2.383024	0.087096	0.667022
2.434272	0.088969	0.691726
2.485520	0.090842	0.716431
2.536768	0.092715	0.741135
2.588016	0.094588	0.765840
2.639263	0.096461	0.790544
2.690511	0.098334	0.815249
2.741759	0.100207	0.839953
2.793007	0.102080	0.864658
2.844255	0.103953	0.889362
2.895503	0.105826	0.914067
2.946750	0.107699	0.938771
2.997998	0.109572	0.963476

0.997293	0.073530	0.000000
1.048436	0.077301	0.023756
1.099579	0.081072	0.047511
1.150723	0.084842	0.071267
1.201866	0.088613	0.095023
1.253009	0.092384	0.118778
1.304152	0.096155	0.142534
1.355296	0.099925	0.166289
1.406439	0.103696	0.190045
1.457582	0.107467	0.213801
1.508725	0.111238	0.237556
1.559869	0.115009	0.261312
1.611012	0.118779	0.285068
1.662155	0.122550	0.308823
1.713298	0.126321	0.332579
1.764441	0.130092	0.356335
1.815585	0.133862	0.380090
1.866728	0.137633	0.403846
1.917871	0.141404	0.427602
1.969014	0.145175	0.451357
2.020158	0.148945	0.475113
2.071301	0.152716	0.498868
2.122444	0.156487	0.522624
2.173587	0.160258	0.546380
2.224731	0.164029	0.570135
2.275874	0.167799	0.593891
2.327017	0.171570	0.617647
2.378160	0.175341	0.641402
2.429303	0.179112	0.665158
2.480447	0.182882	0.688914
2.531590	0.186653	0.712669
2.582733	0.190424	0.736425
